time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,et0_fao_evapotranspiration,shortwave_radiation_sum
2023-10-18,31.0,19.6,25.5,0.0,51,4.8,18.68
2023-10-19,31.7,20.7,26.0,0.0,52,4.65,19.16
2023-10-20,31.2,20.0,25.9,0.0,53,4.5,18.04
2023-10-21,31.5,20.5,25.9,0.0,45,4.65,17.99
2023-10-22,32.2,20.3,26.2,0.0,37,5.26,19.11
2023-10-23,31.5,19.8,25.7,0.0,40,5.6,19.54
2023-10-24,30.5,19.4,24.8,0.0,39,4.92,17.83
2023-10-25,30.8,17.6,24.3,0.0,37,5.53,20.16
2023-10-26,30.9,18.0,24.2,0.0,36,5.28,20.13
2023-10-27,31.1,19.0,25.4,0.0,32,5.5,20.11
2023-10-28,31.2,17.1,24.5,0.0,37,5.07,20.06
2023-10-29,31.8,18.1,24.9,0.0,39,5.4,19.86
2023-10-30,31.3,17.8,24.5,0.0,43,5.4,19.25
2023-10-31,31.2,18.2,25.1,0.0,47,5.28,19.07
2023-11-01,31.3,18.2,24.6,0.0,47,5.1,19.2
2023-11-02,31.0,17.9,24.2,0.0,42,5.09,19.21
2023-11-03,31.3,18.0,24.3,0.0,41,5.11,19.27
2023-11-04,31.8,17.9,24.6,0.0,37,5.2,18.68
2023-11-05,31.5,17.5,24.5,0.0,39,4.83,17.53
2023-11-06,31.3,17.6,24.5,0.0,37,5.39,17.45
2023-11-07,31.0,18.0,24.4,0.0,38,4.94,18.58
2023-11-08,31.1,19.1,24.7,0.0,38,5.01,18.48
2023-11-09,31.3,17.7,24.5,0.0,41,4.76,17.39
2023-11-10,32.1,20.0,25.4,0.0,41,4.72,16.53
2023-11-11,31.1,18.4,24.4,0.0,41,5.11,18.24
2023-11-12,30.2,16.8,22.6,0.0,40,4.68,18.71
2023-11-13,28.5,15.8,21.8,0.0,50,3.75,15.54
2023-11-14,28.9,16.0,22.2,0.0,48,4.17,17.91
2023-11-15,28.5,15.6,21.7,0.0,50,4.25,18.02
2023-11-16,28.6,16.3,22.1,0.0,53,4.25,17.76
2023-11-17,28.2,16.2,21.8,0.0,56,4.04,17.63
2023-11-18,28.9,15.9,22.2,0.0,58,3.82,16.96
2023-11-19,30.0,16.7,23.1,0.0,57,3.74,16.08
2023-11-20,30.4,17.8,23.5,0.0,51,4.18,17.01
2023-11-21,29.1,17.0,22.7,0.0,53,4.25,17.3
2023-11-22,28.2,16.5,22.0,0.0,53,3.77,17.35
2023-11-23,28.8,15.6,22.2,0.0,51,3.65,15.93
2023-11-24,29.1,16.9,22.2,0.0,49,4.01,14.93
2023-11-25,28.9,17.1,22.5,0.0,50,4.16,15.93
2023-11-26,27.8,18.4,22.3,5.4,54,3.77,11.12
2023-11-27,22.4,16.3,18.7,27.6,85,2.05,10.89
2023-11-28,23.8,15.4,19.2,0.5,85,2.58,13.87
2023-11-29,24.7,15.1,19.4,0.7,85,2.4,12.37
2023-11-30,25.4,16.2,20.2,4.9,86,2.49,13.29
2023-12-01,24.8,17.0,20.3,0.3,88,2.64,14.19
2023-12-02,26.0,17.5,20.8,1.8,84,2.66,13.54
2023-12-03,27.5,17.9,21.7,0.0,80,3.0,14.62
2023-12-04,26.2,17.1,20.6,5.3,85,2.7,13.84
2023-12-05,24.5,16.6,19.8,0.2,83,2.65,13.45
2023-12-06,23.0,15.9,19.3,0.0,81,2.13,9.86
2023-12-07,24.4,17.0,20.4,0.3,77,2.83,13.95
2023-12-08,24.6,14.9,19.2,0.0,79,2.75,14.93
2023-12-09,24.9,14.7,19.5,0.0,73,2.88,14.85
2023-12-10,24.8,13.7,18.8,0.0,72,2.92,15.73
2023-12-11,25.2,13.6,19.1,0.0,71,2.99,15.72
2023-12-12,25.5,13.9,19.2,0.0,70,3.09,15.52
2023-12-13,25.0,13.7,18.8,0.0,59,3.47,15.67
2023-12-14,25.2,12.7,18.3,0.0,66,3.08,15.56
2023-12-15,25.2,14.2,19.8,0.0,63,3.16,14.88
2023-12-16,25.1,14.4,19.9,0.0,63,2.92,13.98
2023-12-17,24.2,13.9,18.6,0.0,64,3.03,14.05
2023-12-18,22.8,11.9,16.9,0.0,54,3.49,15.34
2023-12-19,22.0,12.2,16.2,0.0,60,3.23,15.41
2023-12-20,23.4,10.2,16.1,0.0,56,3.29,15.45
2023-12-21,24.9,12.2,18.0,0.0,51,3.18,13.23
2023-12-22,22.5,13.3,18.0,0.0,57,2.05,6.91
2023-12-23,27.3,11.9,18.6,0.0,56,3.47,15.83
2023-12-24,27.5,12.6,19.2,0.0,64,3.25,15.82
2023-12-25,27.5,12.9,19.2,0.0,68,3.12,15.84
2023-12-26,27.9,12.6,19.9,0.0,62,3.46,15.91
2023-12-27,27.6,13.9,20.2,0.0,59,3.45,15.89
2023-12-28,26.9,13.8,19.7,0.0,64,3.31,15.38
2023-12-29,27.0,13.9,20.1,0.0,65,3.28,15.29
2023-12-30,28.2,15.6,21.1,0.0,68,3.31,15.62
2023-12-31,27.5,16.9,21.6,0.0,69,3.18,14.9
2024-01-01,27.9,15.5,21.3,0.0,67,3.33,14.77
2024-01-02,26.8,15.4,20.1,0.0,76,3.11,14.93
2024-01-03,25.1,15.6,19.5,1.6,78,2.87,14.19
2024-01-04,23.4,14.6,18.4,0.8,85,2.09,11.05
2024-01-05,22.3,14.0,17.6,0.7,86,2.11,11.53
2024-01-06,23.7,13.9,17.9,0.2,80,2.74,14.44
2024-01-07,22.6,12.9,17.0,3.9,86,1.88,10.13
2024-01-08,24.0,14.9,18.1,27.9,87,2.31,12.88
2024-01-09,26.1,15.2,19.8,0.0,79,2.98,15.22
2024-01-10,23.9,15.1,18.6,0.3,86,2.39,13.55
2024-01-11,25.0,14.5,19.2,0.3,83,2.73,14.86
2024-01-12,26.1,14.8,20.0,0.0,81,2.9,15.5
2024-01-13,27.5,16.3,20.8,0.0,73,3.43,16.23
2024-01-14,25.8,13.4,18.5,0.0,68,3.53,17.13
2024-01-15,24.0,12.2,17.4,0.0,72,3.1,16.98
2024-01-16,24.0,11.6,17.7,0.0,74,3.08,16.98
2024-01-17,24.8,12.4,17.7,0.0,70,3.25,16.98
2024-01-18,24.6,11.4,17.8,0.0,64,3.39,16.9
2024-01-19,23.7,11.4,17.3,0.0,60,3.55,17.16
2024-01-20,24.0,11.6,17.3,0.0,59,3.5,16.72
2024-01-21,22.2,9.2,15.4,0.0,58,3.51,17.71
2024-01-22,23.5,9.3,16.0,0.0,54,3.55,17.69
2024-01-23,22.8,10.2,15.8,0.0,51,3.95,18.16
2024-01-24,22.9,9.2,16.0,0.0,46,3.74,18.14
2024-01-25,23.5,8.9,15.9,0.0,52,3.66,18.18
2024-01-26,24.7,10.2,16.7,0.0,51,3.75,18.31
2024-01-27,25.5,10.4,17.4,0.0,52,3.96,18.28
2024-01-28,26.9,12.3,19.0,0.0,56,4.03,18.04
2024-01-29,26.4,11.9,18.8,0.0,59,3.91,18.17
2024-01-30,25.6,12.6,18.7,0.0,59,3.5,18.02
2024-01-31,25.6,13.1,18.9,0.0,59,3.53,16.0
2024-02-01,26.4,12.2,18.9,0.0,63,3.71,17.46
2024-02-02,26.5,14.4,19.7,0.0,61,3.74,17.37
2024-02-03,26.8,13.2,20.1,0.0,59,3.96,18.49
2024-02-04,29.1,15.6,21.9,0.0,58,4.33,18.43
2024-02-05,29.1,15.9,22.1,0.0,61,4.46,18.63
2024-02-06,28.4,15.2,21.2,0.0,66,3.98,18.14
2024-02-07,27.1,14.2,20.1,0.0,67,3.89,18.4
2024-02-08,23.6,14.1,18.0,0.0,55,3.96,18.46
2024-02-09,25.1,12.0,17.9,0.0,44,4.38,19.31
2024-02-10,27.0,12.6,19.3,0.0,49,4.58,19.43
2024-02-11,26.0,13.4,19.2,0.0,54,4.31,19.23
2024-02-12,27.9,13.9,20.1,0.0,58,4.28,18.79
2024-02-13,27.7,14.4,20.7,0.0,58,4.13,18.3
2024-02-14,27.4,14.9,20.7,0.1,62,4.14,19.67
2024-02-15,27.5,15.4,21.2,0.0,54,4.56,19.38
2024-02-16,28.9,15.9,22.2,0.0,53,4.17,17.8
2024-02-17,30.5,16.0,23.2,0.0,50,4.55,17.65
2024-02-18,31.7,16.9,24.3,0.0,43,5.54,19.91
2024-02-19,31.0,17.7,23.7,0.0,35,6.12,20.91
2024-02-20,30.7,17.5,23.5,0.0,39,5.86,20.5
2024-02-21,28.3,17.4,22.6,0.0,49,5.6,19.85
2024-02-22,27.0,16.0,21.3,0.1,53,4.58,17.23
2024-02-23,26.3,14.8,20.1,0.0,47,4.57,20.95
2024-02-24,27.2,13.3,20.0,0.0,39,5.15,21.81
2024-02-25,27.1,13.5,20.0,0.0,38,5.26,21.85
2024-02-26,29.2,16.0,22.3,0.0,51,4.62,17.37
2024-02-27,31.8,19.5,24.2,0.2,64,4.78,18.84
2024-02-28,30.1,16.4,22.5,0.0,62,4.53,20.1
2024-02-29,32.0,17.1,24.3,0.0,42,5.41,20.11
2024-03-01,33.8,20.0,26.3,0.0,35,6.51,20.99
2024-03-02,31.3,19.2,25.2,0.1,45,6.06,20.14
2024-03-03,27.2,15.1,21.7,0.0,52,5.49,21.69
2024-03-04,25.9,11.4,18.3,0.0,32,5.37,23.71
2024-03-05,28.6,13.0,20.3,0.0,40,5.4,23.33
2024-03-06,30.1,13.4,21.7,0.0,37,5.77,23.11
2024-03-07,30.5,15.3,22.6,0.0,36,5.71,22.91
2024-03-08,30.0,15.4,22.7,0.0,33,5.8,23.36
2024-03-09,31.2,15.4,23.1,0.0,32,6.23,23.54
2024-03-10,31.9,15.6,23.8,0.0,35,6.5,23.53
2024-03-11,33.0,17.1,25.2,0.0,35,6.44,23.07
2024-03-12,33.0,18.1,25.7,0.0,34,6.65,23.45
2024-03-13,33.0,18.4,25.3,0.0,31,7.09,24.05
2024-03-14,31.2,18.4,24.5,0.0,32,6.48,24.04
2024-03-15,32.0,17.2,24.2,0.0,31,6.31,24.13
2024-03-16,33.2,18.3,25.5,0.0,30,6.63,24.02
2024-03-17,34.0,18.9,26.1,0.0,31,7.13,23.43
2024-03-18,32.8,19.4,25.8,0.0,32,6.57,23.91
2024-03-19,32.3,19.1,25.7,0.0,23,7.44,24.13
2024-03-20,35.0,18.0,26.4,0.0,20,7.5,24.47
2024-03-21,34.0,18.6,26.5,0.0,21,6.64,24.22
2024-03-22,35.8,19.4,27.4,0.0,21,7.0,24.72
2024-03-23,36.1,19.2,28.2,0.0,20,7.76,25.11
2024-03-24,35.8,22.3,29.1,0.0,26,7.41,23.71
2024-03-25,36.6,21.6,28.8,0.0,28,7.24,24.76
2024-03-26,36.8,21.8,29.6,0.0,26,7.05,24.05
2024-03-27,37.8,24.1,31.3,0.0,24,7.95,23.57
2024-03-28,39.3,23.4,31.9,0.0,27,7.8,23.32
2024-03-29,37.5,25.5,31.1,0.0,31,6.66,20.54
2024-03-30,37.4,23.2,30.5,0.0,31,7.36,21.63
2024-03-31,36.0,23.4,29.4,0.0,27,8.05,24.47
2024-04-01,35.8,21.4,28.5,0.0,24,8.03,24.0
2024-04-02,37.2,21.4,29.4,0.0,26,7.94,23.9
2024-04-03,37.6,20.8,29.7,0.0,24,7.7,25.55
2024-04-04,36.9,24.0,30.2,0.0,25,8.43,24.83
2024-04-05,36.5,23.6,29.7,0.0,28,8.33,25.07
2024-04-06,36.0,24.0,29.5,0.0,27,8.12,24.58
2024-04-07,36.5,22.9,29.9,0.1,23,7.21,23.68
2024-04-08,36.5,22.3,29.8,0.0,24,7.43,25.7
2024-04-09,35.5,22.6,28.9,1.2,39,7.25,21.99
2024-04-10,36.0,23.5,28.0,0.3,52,6.67,22.16
2024-04-11,34.8,21.7,27.4,5.1,54,5.37,19.31
2024-04-12,31.7,22.0,26.9,2.7,57,5.71,22.14
2024-04-13,34.6,22.8,28.4,0.0,50,6.53,22.8
2024-04-14,36.3,22.1,29.1,0.0,47,6.12,24.44
2024-04-15,36.7,24.1,30.5,0.0,40,6.85,23.7
2024-04-16,38.1,24.2,31.5,0.0,34,7.17,24.81
2024-04-17,39.7,24.2,31.8,0.0,26,7.77,25.48
2024-04-18,39.3,23.2,32.2,0.0,24,8.01,23.88
2024-04-19,38.6,24.5,31.7,0.0,28,7.91,22.71
2024-04-20,37.5,26.1,31.5,0.0,28,9.04,24.78
2024-04-21,36.9,23.5,30.6,0.0,29,7.77,23.59
2024-04-22,34.6,24.9,29.4,1.4,38,6.71,19.19
2024-04-23,37.5,22.7,30.3,0.0,30,7.92,26.56
2024-04-24,38.2,22.8,31.0,0.0,24,8.31,26.45
2024-04-25,38.3,24.1,31.6,0.0,26,7.87,22.22
2024-04-26,35.0,25.1,29.8,0.3,37,6.32,20.85
2024-04-27,38.3,24.8,31.2,0.0,34,7.32,23.62
2024-04-28,39.1,23.8,31.8,0.0,23,8.0,24.71
2024-04-29,39.2,26.1,32.5,0.0,22,8.89,23.78
2024-04-30,38.5,24.8,31.6,0.0,20,8.97,26.88
2024-05-01,38.0,24.5,31.3,0.0,15,10.15,27.63
2024-05-02,37.2,21.0,29.6,0.0,14,7.65,27.47
2024-05-03,38.8,22.0,30.9,0.0,14,7.7,27.51
2024-05-04,40.2,22.6,32.2,0.0,18,8.95,25.89
2024-05-05,39.0,27.8,32.8,0.0,28,10.01,25.83
2024-05-06,39.1,27.9,32.9,0.0,32,9.1,24.97
2024-05-07,40.6,26.4,33.4,0.0,28,7.69,25.13
2024-05-08,40.1,27.2,33.5,0.0,31,7.77,24.29
2024-05-09,40.3,27.0,34.1,0.0,28,9.02,23.67
2024-05-10,40.5,27.2,33.2,0.0,33,8.27,24.48
2024-05-11,39.1,27.8,33.3,0.0,31,7.6,23.31
2024-05-12,40.0,28.7,34.1,0.0,26,8.04,23.68
2024-05-13,35.8,26.9,31.2,0.5,39,6.47,20.83
2024-05-14,39.2,25.2,31.3,1.0,36,7.08,22.12
2024-05-15,38.3,25.0,31.5,0.0,34,7.21,24.51
2024-05-16,40.2,25.3,33.1,0.0,30,6.94,24.46
2024-05-17,40.8,26.9,33.4,0.2,28,7.4,24.08
2024-05-18,40.9,27.0,34.4,0.0,28,7.7,24.93
2024-05-19,41.8,29.9,35.5,0.0,22,7.73,23.98
2024-05-20,42.2,28.3,35.4,0.0,23,7.69,23.76
2024-05-21,42.9,28.2,36.3,0.0,20,8.42,24.65
2024-05-22,43.2,29.7,37.0,0.0,20,8.46,21.68
2024-05-23,43.5,31.0,37.2,0.0,21,9.06,22.68
2024-05-24,45.0,30.7,37.6,0.0,21,9.44,24.65
2024-05-25,43.3,30.1,36.5,0.0,25,8.66,24.39
2024-05-26,42.8,29.2,36.0,0.0,33,10.03,22.26
2024-05-27,42.3,28.7,35.6,0.0,38,10.42,24.03
2024-05-28,41.8,27.1,33.9,0.0,45,9.94,25.92
2024-05-29,41.0,26.0,33.0,0.0,48,9.15,25.92
2024-05-30,40.3,25.4,32.9,0.0,48,8.49,25.87
2024-05-31,39.7,25.5,33.0,0.0,46,8.28,24.68
2024-06-01,40.1,25.4,32.9,0.0,41,8.86,25.81
2024-06-02,40.0,25.9,33.2,0.0,36,8.63,25.42
2024-06-03,39.5,27.1,33.0,0.3,35,8.31,23.21
2024-06-04,39.2,27.5,33.4,1.2,41,8.25,23.08
2024-06-05,39.2,27.0,33.0,0.4,43,7.88,22.77
2024-06-06,39.5,27.7,33.7,0.0,41,7.76,23.63
2024-06-07,40.8,29.0,34.9,0.0,31,8.04,24.62
2024-06-08,34.5,27.2,30.9,0.6,51,5.3,14.93
2024-06-09,39.0,23.9,31.3,6.7,52,6.27,20.77
2024-06-10,36.3,26.6,30.8,0.0,52,5.37,14.76
2024-06-11,35.8,26.2,29.8,0.0,55,3.84,10.28
2024-06-12,36.3,26.5,29.6,1.4,58,4.78,14.17
2024-06-13,37.2,25.5,30.7,0.4,54,6.82,22.13
2024-06-14,36.8,25.5,29.0,6.4,63,5.81,20.52
2024-06-15,34.3,25.4,28.9,0.2,65,5.74,22.65
2024-06-16,35.5,24.9,29.7,0.0,64,6.3,24.9
2024-06-17,35.8,26.4,29.9,1.2,63,5.65,21.14
2024-06-18,34.7,24.4,29.4,14.2,67,5.42,19.24
2024-06-19,35.0,25.2,29.9,0.1,62,6.36,20.89
2024-06-20,33.5,24.9,28.7,2.7,68,5.29,19.46
2024-06-21,32.9,25.2,27.9,2.0,73,4.03,15.36
2024-06-22,32.0,24.4,26.9,29.1,81,3.48,14.9
2024-06-23,33.7,24.0,27.7,7.4,76,3.85,16.8
2024-06-24,32.8,24.0,27.5,13.6,80,4.13,19.03
2024-06-25,31.6,24.3,26.8,20.2,85,3.3,15.51
2024-06-26,32.5,24.9,28.5,4.3,80,4.34,19.39
2024-06-27,31.4,25.0,27.9,2.5,81,3.9,17.24
2024-06-28,30.6,24.7,26.7,14.0,83,3.4,15.56
2024-06-29,29.8,24.0,26.3,10.8,84,3.23,14.27
2024-06-30,28.2,24.1,25.3,51.7,90,1.86,8.1
2024-07-01,28.9,23.6,25.3,9.7,87,2.79,12.16
2024-07-02,27.5,23.7,25.1,12.9,85,2.59,10.77
2024-07-03,29.9,23.7,26.5,23.7,82,4.06,18.39
2024-07-04,28.7,24.2,25.8,9.8,87,2.74,12.52
2024-07-05,28.4,23.9,25.0,18.7,91,2.02,9.54
2024-07-06,29.1,23.8,25.7,2.2,85,2.7,11.3
2024-07-07,29.7,24.0,26.7,1.6,82,3.51,15.42
2024-07-08,30.0,24.1,25.9,21.4,88,2.73,12.7
2024-07-09,30.5,23.5,26.5,5.9,86,3.78,18.01
2024-07-10,30.3,23.3,26.6,5.0,84,3.75,17.4
2024-07-11,29.2,23.7,26.5,1.4,82,3.7,16.38
2024-07-12,29.0,24.2,26.0,7.6,85,2.85,12.51
2024-07-13,29.2,23.9,26.0,9.7,84,3.28,14.68
2024-07-14,30.5,23.4,26.1,4.4,87,3.43,16.28
2024-07-15,30.5,23.9,26.3,13.5,87,3.31,15.82
2024-07-16,30.8,23.8,26.3,6.9,88,3.59,17.11
2024-07-17,28.5,24.3,25.9,8.4,89,2.68,12.44
2024-07-18,29.7,24.0,26.4,9.2,84,3.48,16.6
2024-07-19,30.7,23.5,26.3,10.5,83,3.68,16.86
2024-07-20,31.0,23.0,26.8,0.3,80,4.28,19.09
2024-07-21,29.0,23.8,26.2,2.0,84,2.94,12.63
2024-07-22,30.2,24.1,26.0,13.7,87,3.16,14.18
2024-07-23,27.5,23.5,24.7,14.8,91,1.75,7.48
2024-07-24,27.0,23.5,24.7,3.9,91,1.89,8.57
2024-07-25,28.1,23.5,25.3,2.4,85,3.12,14.05
2024-07-26,27.0,23.5,25.0,2.4,88,2.39,11.06
2024-07-27,27.0,22.9,24.4,26.3,92,1.63,7.47
2024-07-28,28.4,23.1,25.0,22.6,93,2.06,10.06
2024-07-29,26.9,23.1,24.7,9.6,91,2.15,10.26
2024-07-30,28.2,22.8,25.1,1.5,88,2.31,10.38
2024-07-31,29.8,23.6,26.1,1.7,83,3.64,16.14
2024-08-01,25.2,23.5,24.3,18.2,93,1.22,5.2
2024-08-02,26.1,22.9,24.1,23.3,91,1.56,6.32
2024-08-03,26.2,22.9,24.2,18.2,91,1.95,9.17
2024-08-04,24.8,23.0,23.8,26.2,94,1.16,5.1
2024-08-05,28.2,23.1,25.0,3.9,87,3.46,17.33
2024-08-06,28.7,23.2,25.3,1.6,84,3.64,17.06
2024-08-07,29.0,23.4,25.7,1.9,80,4.22,19.3
2024-08-08,26.8,22.8,24.1,8.3,89,1.87,8.34
2024-08-09,25.6,22.2,23.7,17.4,92,1.77,8.34
2024-08-10,26.3,22.8,23.9,15.3,92,1.84,9.14
2024-08-11,27.3,22.8,24.4,4.0,87,2.96,14.6
2024-08-12,28.0,22.6,24.9,0.4,86,3.06,14.58
2024-08-13,28.5,23.0,25.4,1.9,87,3.08,14.71
2024-08-14,29.9,23.2,26.3,0.8,82,4.42,21.39
2024-08-15,30.1,23.6,26.2,0.3,81,3.73,16.86
2024-08-16,29.2,23.2,25.8,0.5,81,3.42,15.68
2024-08-17,30.0,22.7,26.0,0.0,80,4.24,20.08
2024-08-18,29.8,22.8,26.4,0.8,82,4.47,21.67
2024-08-19,30.3,23.1,26.8,0.9,81,4.75,22.9
2024-08-20,30.0,23.5,26.2,12.2,84,4.09,19.53
2024-08-21,29.5,22.8,25.6,10.6,88,3.88,19.31
2024-08-22,29.1,23.5,25.5,10.0,90,2.89,13.92
2024-08-23,27.7,23.1,24.6,31.8,92,1.96,9.31
2024-08-24,26.9,23.0,24.1,29.0,93,1.73,8.11
2024-08-25,25.1,22.9,23.7,24.2,94,1.45,6.91
2024-08-26,25.4,22.5,23.3,37.9,91,1.66,7.6
2024-08-27,29.0,22.1,24.9,0.8,81,4.43,21.57
2024-08-28,27.2,21.6,24.1,4.3,86,3.09,15.49
2024-08-29,29.1,22.1,25.3,0.5,82,4.05,19.46
2024-08-30,28.5,21.6,25.0,3.3,84,3.37,16.46
2024-08-31,28.1,22.5,24.9,4.9,87,2.86,13.81
2024-09-01,28.2,22.8,24.8,20.4,90,2.85,14.31
2024-09-02,28.2,22.5,24.6,39.4,91,2.48,11.93
2024-09-03,29.6,22.9,25.2,11.8,89,3.06,14.9
2024-09-04,28.0,23.1,25.2,4.3,85,3.37,16.26
2024-09-05,28.4,22.8,25.1,4.3,85,3.29,16.3
2024-09-06,28.5,22.6,24.9,11.7,87,3.15,15.56
2024-09-07,26.4,22.5,24.4,5.4,90,2.18,10.38
2024-09-08,28.0,23.0,24.8,16.6,89,2.99,15.1
2024-09-09,29.2,23.1,24.9,13.0,89,3.11,15.29
2024-09-10,29.0,23.0,24.7,16.0,90,2.83,13.67
2024-09-11,26.4,22.6,24.3,4.0,90,1.87,8.33
2024-09-12,28.8,23.2,25.3,3.2,83,3.76,17.86
2024-09-13,27.8,22.1,24.4,1.4,81,3.91,19.33
2024-09-14,28.4,20.9,24.0,0.7,81,4.15,20.54
2024-09-15,26.6,20.8,23.6,1.8,85,3.63,18.72
2024-09-16,28.6,20.5,24.2,0.3,80,4.24,20.7
2024-09-17,27.4,20.2,24.0,0.2,79,3.09,13.38
2024-09-18,28.8,22.5,25.1,0.1,77,3.81,16.83
2024-09-19,29.6,21.9,25.4,0.1,78,4.58,22.11
2024-09-20,29.3,22.2,25.8,1.3,80,4.26,20.69
2024-09-21,29.4,22.7,25.9,1.2,82,4.08,19.87
2024-09-22,30.5,23.1,26.5,0.7,83,3.73,17.6
2024-09-23,29.6,23.1,25.8,2.2,88,3.28,16.12
2024-09-24,31.2,23.0,26.1,2.5,86,3.5,16.79
2024-09-25,31.0,22.7,26.1,19.9,84,3.6,16.91
2024-09-26,29.0,22.9,25.0,14.4,89,2.43,11.56
2024-09-27,28.4,23.1,24.7,17.0,89,2.63,12.6
2024-09-28,27.8,22.9,24.6,10.9,90,2.64,12.99
2024-09-29,28.1,22.0,24.5,5.4,89,2.94,14.75
2024-09-30,29.8,21.5,25.5,0.3,84,3.81,18.13
2024-10-01,30.8,21.5,26.2,0.2,81,4.31,20.98
2024-10-02,32.3,22.5,26.8,0.0,78,4.73,22.07
2024-10-03,30.4,23.0,26.0,0.0,80,4.47,21.66
2024-10-04,30.1,21.8,25.3,0.0,80,4.35,21.01
2024-10-05,30.0,21.1,24.9,0.0,78,4.36,21.37
2024-10-06,30.4,19.5,25.0,0.0,69,4.6,20.64
2024-10-07,30.7,20.1,25.2,0.0,65,4.68,20.31
2024-10-08,30.5,20.5,25.5,0.0,65,4.56,19.89
2024-10-09,31.0,21.0,25.8,0.0,67,4.54,20.03
2024-10-10,29.2,21.0,25.2,7.5,79,3.17,14.66
2024-10-11,30.1,22.4,25.0,5.4,77,3.47,15.66
2024-10-12,28.4,22.0,24.9,0.7,80,3.46,16.35
2024-10-13,30.3,22.1,25.0,2.3,84,3.44,16.4
2024-10-14,29.7,20.7,24.5,0.8,85,3.45,16.66
2024-10-15,30.2,21.5,25.3,1.4,83,3.7,18.01
2024-10-16,29.5,21.8,25.6,0.7,80,3.45,16.54
2024-10-17,31.4,22.1,26.0,0.0,73,4.37,19.76
2024-10-18,29.7,22.9,25.9,2.6,73,3.53,15.46
2024-10-19,30.2,22.1,26.0,0.5,72,3.74,16.94
2024-10-20,28.9,21.5,24.8,2.8,76,3.49,16.96
2024-10-21,30.1,20.4,25.1,0.0,75,3.93,18.71
2024-10-22,30.5,21.0,25.6,0.3,73,3.8,18.03
2024-10-23,30.6,20.4,25.1,0.0,66,4.21,18.45
2024-10-24,30.6,18.7,24.5,0.0,52,5.08,19.68
2024-10-25,31.0,18.1,24.3,0.0,53,4.98,19.96
2024-10-26,32.5,17.8,24.9,0.0,52,5.14,20.09
2024-10-27,32.8,18.9,25.9,0.0,50,5.41,19.83
2024-10-28,32.3,18.4,25.3,0.0,55,4.84,19.75
2024-10-29,32.5,19.5,25.9,0.0,54,4.65,19.47
2024-10-30,33.0,19.6,26.2,0.0,46,5.19,19.7
2024-10-31,33.3,21.1,27.1,0.0,42,5.21,19.35
2024-11-01,32.9,21.5,26.9,0.0,41,4.63,19.35
2024-11-02,32.8,19.5,26.5,0.0,43,4.64,18.64
2024-11-03,32.5,19.5,25.7,0.0,45,4.55,17.87
2024-11-04,31.2,18.8,24.9,0.0,46,4.79,18.91
2024-11-05,31.8,17.9,24.7,0.0,43,5.13,19.01
2024-11-06,31.6,18.4,24.6,0.0,48,4.86,18.8
2024-11-07,31.6,17.6,24.3,0.0,54,4.42,18.51
2024-11-08,31.5,18.5,24.8,0.0,54,4.56,18.25
2024-11-09,31.4,18.1,25.1,0.0,46,4.9,18.42
2024-11-10,31.1,17.5,24.5,0.0,45,4.79,18.37
2024-11-11,31.0,17.3,24.0,0.0,48,4.62,18.22
2024-11-12,30.5,18.4,24.8,0.0,49,4.25,18.0
2024-11-13,29.7,18.8,24.5,0.0,48,4.37,17.92
2024-11-14,29.2,19.5,24.4,0.0,43,4.62,18.03
2024-11-15,30.0,19.1,24.4,0.0,39,4.31,17.9
2024-11-16,29.6,19.4,24.2,0.0,38,4.39,17.94
2024-11-17,28.9,19.0,23.8,0.0,41,4.31,17.72
2024-11-18,28.4,17.0,23.0,0.0,46,4.06,17.58
2024-11-19,27.8,17.2,22.3,0.0,46,4.38,17.37
2024-11-20,27.1,15.9,21.3,0.0,42,4.28,17.48
2024-11-21,26.5,14.9,20.6,0.0,44,3.99,17.62
2024-11-22,26.2,14.1,20.3,0.0,47,3.98,17.48
2024-11-23,27.2,14.9,21.0,0.0,46,3.95,17.27
2024-11-24,27.2,15.8,21.5,0.0,50,3.9,17.06
2024-11-25,26.8,15.1,21.3,0.0,45,4.01,17.11
2024-11-26,26.8,15.9,21.3,0.0,42,4.06,17.02
2024-11-27,26.7,15.9,21.3,0.0,40,4.21,17.02
2024-11-28,25.5,15.2,20.5,0.0,46,4.21,16.78
2024-11-29,24.4,13.9,18.9,0.0,46,4.14,17.1
2024-11-30,24.6,12.8,18.5,0.0,50,3.94,17.04
2024-12-01,25.0,12.0,18.4,0.0,54,3.74,16.86
2024-12-02,26.5,13.3,19.7,0.0,51,3.93,16.18
2024-12-03,28.2,15.9,21.9,0.0,51,4.04,15.59
2024-12-04,28.2,18.2,22.7,0.0,58,3.54,14.6
2024-12-05,29.5,17.4,23.0,0.0,50,3.86,15.35
2024-12-06,27.9,17.4,22.5,0.0,55,3.48,15.2
2024-12-07,28.2,17.4,22.4,0.0,50,3.59,16.18
2024-12-08,27.0,14.8,20.9,0.0,50,3.67,16.37
2024-12-09,22.8,13.3,17.7,0.0,32,4.12,16.99
2024-12-10,22.0,10.1,15.8,0.0,45,3.77,16.74
2024-12-11,24.0,10.6,17.0,0.0,43,3.75,16.47
